date,yield_10y,macro_day__总发行量(亿元),macro_day__发行只数,macro_day__总偿还量(亿元),macro_day__净融资额(亿元),macro_day__到期偿还量(亿元),macro_day__到期只数,macro_day__提前兑付量(亿元),macro_day__提前兑付只数,macro_day__回售量(亿元),macro_day__回售只数,macro_day__赎回量(亿元),macro_day__赎回只数,macro_day__现金要约金额(亿元),macro_day__现金要约只数,macro_week__中国:日均产量:粗钢,macro_week__唐山:高炉开工率,macro_week__中国:江浙地区:开工率:涤纶长丝:下游织机,macro_week__中国:开工率:汽车轮胎(全钢胎),macro_week__中国:开工率:汽车轮胎(半钢胎),macro_week__义乌中国小商品指数:总价格指数,"macro_week__中国:日均销量(当周,厂家零售):乘用车",macro_week__中国:票房收入:电影,macro_week__中国:30大中城市:成交面积:商品房,macro_week__中国:100大中城市:成交土地占地面积:当周值,macro_week__中国:开工率:石油沥青装置,macro_week__中国:水泥价格指数,macro_week__中国出口集装箱运价指数:综合指数,macro_week__上海出口集装箱运价指数:综合指数,macro_week__波罗的海货运指数,macro_week__中国食用农产品价格指数,macro_week__中国:平均批发价:猪肉,macro_week__中国:生产资料价格指数,macro_week__期货结算价(连续):布伦特原油,trade__net__gov_new,trade__net__gov_old,trade__net__policy_new,trade__net__policy_old,trade__buy__gov_new,trade__buy__gov_old,trade__buy__policy_new,trade__buy__policy_old,trade__sell__gov_new,trade__sell__gov_old,trade__sell__policy_new,trade__sell__policy_old,feat__yield_10y__lag1,feat__yield_10y__lag5,label__yield_10y__t+20,label__yield_10y_chg__t+20
2024-07-19,2.2614,970.0,5,0.0,970.0,0.0,0,0,0,0,0,0,0,0,0,0.0,91.31,0.0,0.0,0.0,0.0,0,24181.26,26.71,0.0,0.0,118.21,2153.56,3542.44,5050.0,106.29,24.87,107.22,82.63,0.009999999999999648,0.020000000000003126,-4.996003610813204e-16,0.009999999999987352,193.07999999999998,589.58,30.02,2057.23,193.07999999999998,589.57,30.0,2057.25,2.2673,2.2604,2.1978,-0.0636000000000001
2024-07-22,2.2461,120.0,3,800.0,-680.0,800.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,14888.71,20.6,0.0,0.0,118.45,0.0,0.0,0.0,0.0,25.1,0.0,82.4,-4.440892098500626e-16,-1.0658141036401503e-14,0.0,-2.220446049250313e-15,210.01000000000002,621.25,48.14,2251.55,210.01,621.25,48.14,2251.5299999999997,2.2614,2.2541,2.1816,-0.06450000000000022
2024-07-23,2.2322,310.0,4,50.0,260.0,50.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,13213.42,24.26,0.0,0.0,118.08,0.0,0.0,0.0,0.0,24.98,0.0,81.01,-0.010000000000006892,-0.0099999999999838,0.010000000000000462,5.1514348342607263e-14,361.78000000000003,1089.75,184.17,3252.95,361.77000000000004,1089.73,184.17000000000002,3252.94,2.2461,2.2613,2.171,-0.061200000000000365
2024-07-24,2.2381,2490.0,5,0.0,2490.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,11939.13,24.41,0.0,26.5,118.03,0.0,0.0,0.0,0.0,25.08,0.0,81.71,-0.00999999999999801,1.3322676295501878e-14,4.440892098500626e-16,-0.009999999999998899,347.65999999999997,923.94,65.67999999999999,3166.9,347.68,923.9300000000001,65.67,3166.89,2.2322,2.2598,2.167,-0.07110000000000039
2024-07-25,2.2168,530.0,7,3062.0,-2532.0,3062.0,1,0,0,0,0,0,0,0,0,0.0,0.0,63.79,54.03,79.15,0.0,0,11906.86,29.66,0.0,0.0,118.71,0.0,0.0,0.0,0.0,25.2,0.0,82.37,1.7763568394002505e-15,-0.019999999999999574,-1.7763568394002505e-15,-0.009999999999987352,272.79,721.27,65.53,2784.2599999999998,272.81,721.26,65.54,2784.24,2.2381,2.2673,2.1582,-0.05860000000000021
2024-07-26,2.1944,840.0,3,30.0,810.0,30.0,1,0,0,0,0,0,0,0,0,0.0,91.07,0.0,0.0,0.0,0.0,0,21506.43,28.0,0.0,0.0,118.38,2180.69,3447.87,5072.6,106.93,25.22,105.93,81.13,-1.0658141036401503e-14,0.02000000000000135,0.009999999999996234,0.0,472.85,925.9,149.4,3016.24,472.82,925.9,149.4,3016.2400000000002,2.2168,2.2614,2.1547,-0.039699999999999847
2024-07-29,2.1574,150.0,3,600.0,-450.0,600.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,12885.4,29.99,0.0,0.0,117.8,0.0,0.0,0.0,0.0,25.35,0.0,79.78,-0.00999999999999801,0.009999999999999787,-0.00999999999999801,-0.009999999999985576,508.11,729.77,73.28,2437.54,508.11,729.77,73.28999999999999,2437.54,2.1944,2.2461,2.1628,0.005399999999999849
2024-07-30,2.148,310.0,4,0.0,310.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,11624.47,32.46,0.0,0.0,116.92,0.0,0.0,0.0,0.0,25.21,0.0,78.63,0.010000000000005116,-0.020000000000000462,-0.019999999999997797,0.020000000000004015,377.08,679.92,130.96,2549.58,377.08,679.89,130.96,2549.58,2.1574,2.2322,2.1903,0.042300000000000004
2024-07-31,2.1494,240.0,4,720.0,-480.0,720.0,1,0,0,0,0,0,0,0,0,266.69,0.0,63.28,0.0,0.0,0.0,112423,10959.09,49.22,0.0,24.8,116.94,0.0,0.0,0.0,0.0,25.16,0.0,80.72,-0.010000000000001563,-1.7763568394002505e-15,0.020000000000000677,-2.6645352591003757e-15,454.35,711.65,84.96,2486.62,454.34,711.64,84.94,2486.63,2.148,2.2381,2.1673,0.017900000000000027
2024-08-01,2.1297,490.0,7,200.0,290.0,200.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,56.45,79.19,0.0,0,10557.53,29.06,0.0,0.0,116.45,0.0,0.0,0.0,0.0,25.23,0.0,79.52,0.01000000000000334,0.0,3.552713678800501e-15,-0.010000000000008669,457.73,899.6700000000001,106.47,2651.0099999999998,457.71999999999997,899.6800000000001,106.47,2651.01,2.1494,2.2168,2.1703,0.04059999999999997
2024-08-02,2.1277,830.0,3,0.0,830.0,0.0,0,0,0,0,0,0,0,0,0,0.0,87.74,0.0,0.0,0.0,0.0,0,11467.6,25.46,0.0,0.0,116.26,2133.48,3332.67,4924.2,108.11,25.33,105.4,76.81,0.009999999999999787,-0.010000000000001563,-0.009999999999992903,-1.687538997430238e-14,414.21999999999997,731.36,181.76,2510.03,414.21,731.35,181.73,2510.04,2.1297,2.1944,2.1704,0.04269999999999996
2024-08-05,2.1376,110.0,3,300.0,-190.0,300.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8887.92,19.4,0.0,0.0,116.24,0.0,0.0,0.0,0.0,25.42,0.0,76.3,0.0,-0.010000000000005116,1.7763568394002505e-15,-0.010000000000006004,711.8599999999999,812.13,130.43,2619.71,711.87,812.12,130.43,2619.7200000000003,2.1277,2.1574,2.1457,0.008100000000000218
2024-08-06,2.1491,300.0,4,50.0,250.0,50.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8074.84,23.4,0.0,0.0,116.09,0.0,0.0,0.0,0.0,25.81,0.0,76.48,-4.263256414560601e-14,0.010000000000006892,8.881784197001252e-16,-0.009999999999990905,1582.3700000000001,881.5099999999999,201.5,2834.24,1582.38,881.49,201.48000000000002,2834.25,2.1376,2.148,2.1432,-0.005899999999999572
2024-08-07,2.1414,3080.9,6,0.0,3080.9,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7640.82,25.84,0.0,26.4,116.22,0.0,0.0,0.0,0.0,26.13,0.0,78.33,0.009999999999990905,-0.00999999999999801,0.0,-0.019999999999999574,1460.5800000000002,534.0699999999999,158.82,2509.06,1460.59,534.06,158.83,2509.07,2.1491,2.1494,2.1336,-0.007800000000000029
2024-08-08,2.181,390.0,6,200.7,189.3,200.7,1,0,0,0,0,0,0,0,0,0.0,0.0,58.95,52.28,79.07,0.0,0,7292.33,26.02,0.0,0.0,116.01,0.0,0.0,0.0,0.0,26.21,0.0,79.16,0.010000000000001119,0.010000000000001119,-2.831068712794149e-15,-0.010000000000001563,953.51,429.27000000000004,200.23,1996.62,953.53,429.26,200.22,1996.63,2.1414,2.1297,2.1338,-0.04720000000000013
2024-08-09,2.1986,1510.0,7,0.0,1510.0,0.0,0,0,0,0,0,0,0,0,0,0.0,88.08,0.0,0.0,0.0,0.0,0,10697.01,21.74,0.0,0.0,115.87,2138.32,3253.89,5049.8,111.25,26.19,104.66,79.66,0.00999999999999801,0.010000000000010445,0.010000000000000897,3.019806626980426e-14,692.06,385.89,113.64999999999999,1979.4299999999998,692.05,385.88,113.64,1979.45,2.181,2.1277,2.1388,-0.059800000000000075
2024-08-12,2.2508,110.0,3,300.0,-190.0,300.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9044.77,18.3,0.0,0.0,115.53,0.0,0.0,0.0,0.0,26.78,0.0,82.3,0.00999999999999801,-0.00999999999999801,-8.881784197001252e-16,-0.010000000000016218,588.94,320.85,63.25,2767.57,588.95,320.86,63.25,2767.57,2.1986,2.1376,2.1267,-0.12409999999999988
2024-08-13,2.2255,300.0,4,40.0,260.0,40.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8303.1,24.08,0.0,0.0,115.51,0.0,0.0,0.0,0.0,27.09,0.0,80.69,-8.881784197001252e-15,-0.01000000000000334,-0.010000000000001563,-1.1546319456101628e-14,379.51,259.65999999999997,132.10999999999999,2037.8600000000001,379.5,259.65,132.14000000000001,2037.8700000000001,2.2508,2.1491,2.1143,-0.11119999999999974
2024-08-14,2.1966,4295.4,8,1410.0,2885.4,1410.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7822.83,20.28,0.0,26.5,115.51,0.0,0.0,0.0,0.0,27.29,0.0,79.76,0.0,0.010000000000002673,-4.440892098500626e-16,5.329070518200751e-15,285.36,177.1,103.52,1796.19,285.35,177.08,103.53,1796.19,2.2255,2.1414,2.1044,-0.09220000000000006
2024-08-15,2.205,390.0,6,674.4,-284.4,674.4,1,0,0,0,0,0,0,0,0,0.0,0.0,60.85,55.67,78.99,0.0,0,7416.24,23.86,0.0,0.0,115.32,0.0,0.0,0.0,0.0,27.36,0.0,81.04,0.010000000000000453,0.0,1.7763568394002505e-15,0.009999999999994458,285.45,251.19,136.9,1720.64,285.45,251.17000000000002,136.91,1720.64,2.1966,2.181,2.0998,-0.10519999999999996
2024-08-16,2.1978,530.0,4,95.9,434.1,95.9,2,0,0,0,0,0,0,0,0,0.0,88.08,0.0,0.0,0.0,0.0,0,16815.64,25.55,0.0,0.0,115.57,2073.41,3281.36,5436.0,113.7,27.38,103.93,79.68,-0.009999999999998677,-8.881784197001252e-16,0.019999999999998908,0.009999999999994458,227.88000000000002,170.92,116.48,1980.62,227.89,170.91,116.49,1980.6200000000001,2.205,2.1986,2.0724,-0.12539999999999996
2024-08-19,2.1816,100.0,3,300.0,-200.0,300.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,13461.23,22.64,0.0,0.0,115.57,0.0,0.0,0.0,0.0,27.46,0.0,77.66,0.010000000000002007,2.220446049250313e-15,-0.009999999999999787,0.009999999999997122,184.01,131.45000000000002,51.489999999999995,1396.96,184.02,131.47,51.49,1396.96,2.1978,2.2508,2.0425,-0.1391
2024-08-20,2.171,450.0,5,40.0,410.0,40.0,1,0,0,0,0,0,0,0,0,269.19,0.0,0.0,0.0,0.0,0.0,0,12129.93,32.39,0.0,0.0,115.58,0.0,0.0,0.0,0.0,27.64,0.0,77.2,0.009999999999996234,-0.00999999999999801,0.0,2.7755575615628914e-15,144.45,129.32,6.99,1281.03,144.43,129.31,6.99,1281.02,2.1816,2.2255,2.0403,-0.13070000000000004
2024-08-21,2.167,690.0,3,1560.0,-870.0,1560.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,11151.84,27.62,0.0,24.6,114.93,0.0,0.0,0.0,0.0,27.75,0.0,76.05,1.3322676295501878e-15,-0.01000000000000012,0.0,-5.773159728050814e-15,90.78,179.58,0.0,1287.17,90.77,179.59,0.0,1287.19,2.171,2.1966,2.045,-0.12199999999999989
2024-08-22,2.1582,320.0,5,0.0,320.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.74,58.31,78.99,0.0,0,10176.03,27.43,0.0,0.0,114.94,0.0,0.0,0.0,0.0,27.77,0.0,77.22,0.010000000000001341,1.8041124150158794e-15,0.0,-0.010000000000001494,200.26,158.1,0.0,1771.07,200.26,158.11,0.0,1771.08,2.167,2.205,2.0431,-0.11509999999999998
2024-08-23,2.1547,2486.4,7,0.0,2486.4,0.0,0,0,0,0,0,0,0,0,0,0.0,87.79,0.0,0.0,0.0,0.0,0,14981.63,33.87,0.0,0.0,114.62,2019.27,3097.63,5551.8,114.27,27.75,104.03,79.02,-0.00999999999999801,0.009999999999999343,-5.551115123125783e-17,0.009999999999998899,219.92000000000002,164.18,1.6,1311.73,219.94,164.17,1.5899999999999999,1311.75,2.1582,2.1978,2.0381,-0.11660000000000004
2024-08-26,2.1628,90.0,3,300.5,-210.5,300.5,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8256.29,22.11,0.0,0.0,114.42,0.0,0.0,0.0,0.0,27.48,0.0,81.43,-1.3322676295501878e-15,-0.009999999999998233,5.551115123125783e-17,-0.009999999999999343,151.16,132.54,1.79,1268.82,151.14,132.55,1.79,1268.8,2.1547,2.1816,2.0728,-0.08999999999999986
2024-08-27,2.1903,360.0,5,40.0,320.0,40.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7825.09,24.43,0.0,0.0,114.01,0.0,0.0,0.0,0.0,27.51,0.0,79.55,1.3322676295501878e-15,-0.009999999999998455,0.0,0.009999999999994458,160.35999999999999,114.02,11.35,1749.82,160.35,114.03,11.35,1749.84,2.1628,2.171,2.0437,-0.14660000000000029
2024-08-28,2.1673,280.0,4,0.0,280.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7341.88,30.07,0.0,28.6,113.99,0.0,0.0,0.0,0.0,27.68,0.0,78.65,0.010000000000000675,-1.0658141036401503e-14,0.0,-2.353672812205332e-14,276.02,428.92,6.79,2150.07,276.02,428.92,6.78,2150.07,2.1903,2.167,2.0787,-0.08860000000000001
2024-08-29,2.1703,4320.0,6,4000.0,320.0,4000.0,1,0,0,0,0,0,0,0,0,0.0,0.0,65.37,58.85,78.96,0.0,0,7032.82,26.8,0.0,0.0,113.17,0.0,0.0,0.0,0.0,27.32,0.0,79.94,0.010000000000000214,0.009999999999994902,0.010000000000001563,0.02000000000000446,52.09,431.67,11.42,1821.84,52.08,431.68,11.419999999999998,1821.84,2.1673,2.1582,2.1714,0.001100000000000101
2024-08-30,2.1704,110.0,1,0.0,110.0,0.0,0,0,0,0,0,0,0,0,0,0.0,87.15,0.0,0.0,0.0,0.0,0,8276.74,30.59,0.0,0.0,113.19,1974.46,2963.38,5325.5,113.81,27.53,104.03,78.8,0.0,0.0,-2.220446049250313e-16,0.009999999999994458,0.0,364.94,6.779999999999999,1334.26,0.0,364.95,6.78,1334.26,2.1703,2.1547,2.2534,0.08300000000000018
2024-09-02,2.1457,120.0,3,3410.2,-3290.2,3410.2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3130.51,15.0,0.0,0.0,115.03,0.0,0.0,0.0,0.0,27.47,0.0,77.52,0.0,6.439293542825908e-15,0.010000000000000064,0.0,0.0,436.32,4.38,1701.73,0.0,436.34,4.38,1701.73,2.1704,2.1628,2.1518,0.006099999999999994
2024-09-03,2.1432,400.0,5,40.0,360.0,40.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2963.62,25.14,0.0,0.0,115.25,0.0,0.0,0.0,0.0,27.23,0.0,73.75,0.0,-0.00999999999999801,0.010000000000000009,2.3314683517128287e-14,0.0,529.89,6.87,1902.3600000000001,0.0,529.88,6.859999999999999,1902.3600000000001,2.1457,2.1903,2.1928,0.049599999999999866
2024-09-04,2.1336,1950.0,5,960.0,990.0,960.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2864.6,22.31,0.0,25.5,115.26,0.0,0.0,0.0,0.0,27.24,0.0,72.7,0.0,-0.009999999999992681,0.0,-0.010000000000001563,0.0,499.96999999999997,3.19,1935.7,0.0,499.97,3.1799999999999997,1935.71,2.1432,2.1673,2.176,0.042400000000000215
2024-09-05,2.1338,370.0,6,400.7,-30.7,400.7,2,0,0,0,0,0,0,0,0,0.0,0.0,65.75,58.94,79.0,0.0,0,2607.92,19.24,0.0,0.0,115.56,0.0,0.0,0.0,0.0,27.05,0.0,72.69,0.0,-0.010000000000001563,0.0,-0.010000000000014442,0.0,734.2,4.88,2339.04,0.0,734.2,4.890000000000001,2339.0299999999997,2.1336,2.1703,2.1441,0.010299999999999976
2024-09-06,2.1388,1942.2,6,0.0,1942.2,0.0,0,0,0,0,0,0,0,0,0,0.0,86.37,0.0,0.0,0.0,0.0,0,3428.68,21.44,0.0,0.0,115.41,1912.46,2726.58,5062.2,114.04,27.36,103.3,71.06,0.0,-3.552713678800501e-15,-2.393918396847994e-16,-2.220446049250313e-15,0.0,636.02,11.08,1773.3200000000002,0.0,636.02,11.09,1773.32,2.1338,2.1704,2.1392,0.00040000000000040004
